"text","favorited","favoriteCount","replyToSN","created_at","truncated","replyToSID","id","replyToUID","statusSource","screen_name","retweetCount","isRetweet","retweeted","longitude","latitude","from_user","reply_to","users_mentioned","retweet_from","hashtags_used"
"RT @ciudadan0libre: Devuelvan la plata
#RayoEvolizador https://t.co/9JST5KWjrM",FALSE,0,,2018-03-04 14:26:03,FALSE,,"970304368556806144",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnnySalas18",41,TRUE,FALSE,,,"JohnnySalas18",,"ciudadan0libre","ciudadan0libre","#RayoEvolizador"
"RT @boliviadijono_: #RayoEvolizador https://t.co/SlusxmQhDh",FALSE,0,,2018-03-04 14:25:49,FALSE,,"970304308016271360",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnnySalas18",1,TRUE,FALSE,,,"JohnnySalas18",,"boliviadijono_","boliviadijono_","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 14:25:20,FALSE,,"970304189816549376",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HurtadoEguez",1183,TRUE,FALSE,,,"HurtadoEguez",,"evoespueblo","evoespueblo",
"RT @RobertCarhlos: Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv",FALSE,0,,2018-03-04 14:24:33,FALSE,,"970303989857292288",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnnySalas18",46,TRUE,FALSE,,,"JohnnySalas18",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
"El #RayoEvolizador como noticia de fin de semana en #Per√∫. 

https://t.co/mWbw5jrMBZ",FALSE,1,,2018-03-04 13:55:42,FALSE,,"970296730460868609",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","verokamchatka",3,FALSE,FALSE,,,"verokamchatka",,,,"#RayoEvolizador #Per√∫"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 13:52:48,FALSE,,"970295999964110848",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_philco",1183,TRUE,FALSE,,,"a_philco",,"evoespueblo","evoespueblo",
"RT @thestreetsays: #RayoEvolizador 
Creo que no surti√≥ efecto Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/Z9nAm68mY8",FALSE,0,,2018-03-04 13:37:12,FALSE,,"970292076196909056",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pancitoy",24,TRUE,FALSE,,,"pancitoy",,"thestreetsays","thestreetsays",
"@edgarflores25 Ya fue tendencia antes en Bolivia, el #RayoEvolizador el cual fue beneficio para @evoespueblo",FALSE,0,"edgarflores25",2018-03-04 13:15:39,FALSE,"969914956828299264","970286652550778881","264221118","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuriyaguana",0,FALSE,FALSE,,,"yuriyaguana","edgarflores25","edgarflores25 evoespueblo",,"#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 12:54:07,FALSE,,"970281233656832000",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joseluisyucra5",1183,TRUE,FALSE,,,"joseluisyucra5",,"evoespueblo","evoespueblo",
"RT @Telasimm: Ì†æÌ∑ê Rashos!... Creo que no entendi√≥ bien por donde iba la cosa. #RayoEvolizador https://t.co/CgQ05LECou",FALSE,0,,2018-03-04 12:44:27,FALSE,,"970278800608169984",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Javierdeltoro10",2,TRUE,FALSE,,,"Javierdeltoro10",,"Telasimm","Telasimm",
"RT @Axel1Ray1: #RayoEvolizador @_MarParaBolivia @evoespueblo @avsix @giselalopez68 @ivancanelas @JavierZavaletaL @SachaLlorenti @chavezpors‚Ä¶",FALSE,0,,2018-03-04 12:29:48,FALSE,,"970275111579406337",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tania_marinoq",11,TRUE,FALSE,,,"tania_marinoq",,"Axel1Ray1 _MarParaBolivia evoespueblo avsix giselalopez68 ivancanelas JavierZavaletaL SachaLlorenti chavezpors","Axel1Ray1","#RayoEvolizador"
"RT @Bol_vamosbien: #RayoEvolizador https://t.co/D5ptYHpaA8",FALSE,0,,2018-03-04 12:28:08,FALSE,,"970274695911297024",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tania_marinoq",10,TRUE,FALSE,,,"tania_marinoq",,"Bol_vamosbien","Bol_vamosbien","#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador 
Pulp.. https://t.co/zNjGfiHgwN",FALSE,0,,2018-03-04 12:12:00,FALSE,,"970270632612106242",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snob_crush",69,TRUE,FALSE,,,"snob_crush",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @Calderory: #RayoEvolizador √∫ltimo para @OscarOrtizA  y @TheSimpsons https://t.co/iYSRgh7WDU",FALSE,0,,2018-03-04 12:11:49,FALSE,,"970270587980480512",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snob_crush",36,TRUE,FALSE,,,"snob_crush",,"Calderory OscarOrtizA TheSimpsons","Calderory","#RayoEvolizador"
"RT @martindiazmeave: Culpar√© de mi improductiva tarde al #RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/1swOiK3pLE",FALSE,0,,2018-03-04 12:11:44,FALSE,,"970270567738863617",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snob_crush",29,TRUE,FALSE,,,"snob_crush",,"martindiazmeave","martindiazmeave",
"RT @viviza3: No puedo parar
#RayoEvolizador https://t.co/GVbIRSUB5X",FALSE,0,,2018-03-04 12:08:21,FALSE,,"970269717045956608",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snob_crush",91,TRUE,FALSE,,,"snob_crush",,"viviza3","viviza3","#RayoEvolizador"
"RT @alebalcazar: Lo siento @LuisRevillaH  #RayoEvolizador https://t.co/2MwNLirMie",FALSE,0,,2018-03-04 12:07:58,FALSE,,"970269617200488449",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snob_crush",47,TRUE,FALSE,,,"snob_crush",,"alebalcazar LuisRevillaH","alebalcazar","#RayoEvolizador"
"RT @GSanchez_P: #RayoEvolizador https://t.co/HUJR2LpVxl",FALSE,0,,2018-03-04 10:47:58,FALSE,,"970249487514992640",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvannaTorrico",12,TRUE,FALSE,,,"IvannaTorrico",,"GSanchez_P","GSanchez_P","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 05:53:38,FALSE,,"970175414076432385",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DownstreamANH",1183,TRUE,FALSE,,,"DownstreamANH",,"evoespueblo","evoespueblo",
"RT @asaoyvino: #RayoEvolizador 
Pulp.. https://t.co/zNjGfiHgwN",FALSE,0,,2018-03-04 05:19:28,FALSE,,"970166814905835522",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trainsporking",69,TRUE,FALSE,,,"trainsporking",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 04:19:35,FALSE,,"970151746680049665",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarceloARiveroL",1183,TRUE,FALSE,,,"MarceloARiveroL",,"evoespueblo","evoespueblo",
"Si James Franco interpret√≥ a Tommy Wisseau y Johnny Depp a Ed Wood, usemos el poder del #RayoEvolizador para lograr‚Ä¶ https://t.co/Fej1622j3A",FALSE,0,,2018-03-04 04:03:33,TRUE,,"970147712514523137",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Galouisse",0,FALSE,FALSE,,,"Galouisse",,,,"#RayoEvolizador"
"Jajaja ... un logro m√°s del #RayoEvolizador https://t.co/oi8RHuzcpP",FALSE,2,,2018-03-04 03:40:38,FALSE,,"970141945258561537",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fercsza",0,FALSE,FALSE,,,"fercsza",,,,"#RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador Evo cambio la Educaci√≥n para nuestro hijos @MindeGobierno @mincombolivia @minedubol https://t.co/KG64mwZ6OD",FALSE,0,,2018-03-04 03:06:06,FALSE,,"970133251468791808",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PitaIvonne",47,TRUE,FALSE,,,"PitaIvonne",,"Axel1Ray1 MindeGobierno mincombolivia minedubol","Axel1Ray1","#RayoEvolizador"
"RT @asaoyvino: El √∫ltimo #RayoEvolizador https://t.co/qHjhbePTmL",FALSE,0,,2018-03-04 02:49:50,FALSE,,"970129161577811970",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AvisTincta",10,TRUE,FALSE,,,"AvisTincta",,"asaoyvino","asaoyvino","#RayoEvolizador"
"Dictador Evo destruye todo, inclusive a su vice el licenciado @GarciaLinera
#RayoEvolizador https://t.co/6PMOEqHNX5",FALSE,8,,2018-03-04 02:48:00,FALSE,,"970128697251516416",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenEGonzale2",4,FALSE,FALSE,,,"CarmenEGonzale2",,"GarciaLinera",,"#RayoEvolizador"
"RT @asaoyvino: Buenoooo
#RayoEvolizador https://t.co/VDEcYbMbfg",FALSE,0,,2018-03-04 02:46:58,FALSE,,"970128440203661312",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenEGonzale2",121,TRUE,FALSE,,,"CarmenEGonzale2",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador 
Pulp.. https://t.co/zNjGfiHgwN",FALSE,0,,2018-03-04 02:46:54,FALSE,,"970128422457479168",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenEGonzale2",69,TRUE,FALSE,,,"CarmenEGonzale2",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 02:46:21,FALSE,,"970128284339068928",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adalbertou57",1183,TRUE,FALSE,,,"adalbertou57",,"evoespueblo","evoespueblo",
"RT @leonardortn: #RayoEvolizador https://t.co/xLlplSjOvz",FALSE,0,,2018-03-04 02:44:47,FALSE,,"970127888690372609",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenEGonzale2",86,TRUE,FALSE,,,"CarmenEGonzale2",,"leonardortn","leonardortn","#RayoEvolizador"
"RT @paranoicafierit: La carga boliviana pasa luego de pagar burocracia y hacer colas
#RayoEvolizador
El sue√±o del Hebo es que la carga boli‚Ä¶",FALSE,0,,2018-03-04 02:36:48,FALSE,,"970125879362883584",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centellasmw",1,TRUE,FALSE,,,"centellasmw",,"paranoicafierit","paranoicafierit","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 02:23:56,FALSE,,"970122640483672066",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArturoAshca",1183,TRUE,FALSE,,,"ArturoAshca",,"evoespueblo","evoespueblo",
"RT @axraythel: #RayoEvolizador Grandes verdades @evoespueblo @gmma18 @noticiasfides @khato_tkatari https://t.co/QGHAqgT5kW",FALSE,0,,2018-03-04 02:20:29,FALSE,,"970121772925423622",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mardy_Aranibar",20,TRUE,FALSE,,,"Mardy_Aranibar",,"axraythel evoespueblo gmma18 noticiasfides khato_tkatari","axraythel","#RayoEvolizador"
"RT @noticiasfides: #ANF El denominado ‚Äú#RayoEvolizador‚Äù se viraliza en las redes sociales. Se trata de un meme en el que se muestra al pres‚Ä¶",FALSE,0,,2018-03-04 02:20:22,FALSE,,"970121745066811392",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mardy_Aranibar",33,TRUE,FALSE,,,"Mardy_Aranibar",,"noticiasfides","noticiasfides","#ANF #RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 02:20:05,FALSE,,"970121675009380352",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mardy_Aranibar",1183,TRUE,FALSE,,,"Mardy_Aranibar",,"evoespueblo","evoespueblo",
"RT @danforever: #RayoEvolizador .......... jodidamente parad√≥jico https://t.co/TIXWVUQZsE",FALSE,0,,2018-03-04 02:15:19,FALSE,,"970120474779901953",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DorkaFranco",91,TRUE,FALSE,,,"DorkaFranco",,"danforever","danforever","#RayoEvolizador"
"RT @ArturoMurilloS: #RayoEvolizador @SDoriaMedina @Jaimenavarrot @WarmiAlcalde @OscarOrtizA @JoseMariaLeyes https://t.co/GRYIX461Gz",FALSE,0,,2018-03-04 02:14:42,FALSE,,"970120319963992069",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centellasmw",8,TRUE,FALSE,,,"centellasmw",,"ArturoMurilloS SDoriaMedina Jaimenavarrot WarmiAlcalde OscarOrtizA JoseMariaLeyes","ArturoMurilloS","#RayoEvolizador"
"RT @Alan14ag: #RayoEvolizador https://t.co/hHmRF7ktjl",FALSE,0,,2018-03-04 02:12:40,FALSE,,"970119805926871040",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claurivera0410",3,TRUE,FALSE,,,"Claurivera0410",,"Alan14ag","Alan14ag","#RayoEvolizador"
"RT @LaRazon_Bolivia: #As√≠VaLaVida 
.@evoespueblo agradeci√≥ gesto de cibernautas por el #RayoEvolizador https://t.co/c0gteVqZUc https://t.co‚Ä¶",FALSE,0,,2018-03-04 02:12:27,FALSE,,"970119752071905280",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mardy_Aranibar",11,TRUE,FALSE,,,"Mardy_Aranibar",,"LaRazon_Bolivia evoespueblo","LaRazon_Bolivia","#As√≠VaLaVida #RayoEvolizador"
"RT @FlokiBoliviano: Ac√° tenemos los 3 peores #RayoEvolizador. Sentir√≠a l√°stima, pero luego recuerdo que lucran por hacer un trabajo tan med‚Ä¶",FALSE,0,,2018-03-04 02:08:36,FALSE,,"970118784135680003",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centellasmw",15,TRUE,FALSE,,,"centellasmw",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 02:00:34,FALSE,,"970116761814274049",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colectivo_R_Az",1183,TRUE,FALSE,,,"Colectivo_R_Az",,"evoespueblo","evoespueblo",
"RT @axraythel: #RayoEvolizador Grandes verdades @evoespueblo @gmma18 @noticiasfides @khato_tkatari https://t.co/QGHAqgT5kW",FALSE,0,,2018-03-04 01:53:54,FALSE,,"970115082897195010",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucyaRaquel",20,TRUE,FALSE,,,"LucyaRaquel",,"axraythel evoespueblo gmma18 noticiasfides khato_tkatari","axraythel","#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador 
Pulp.. https://t.co/zNjGfiHgwN",FALSE,0,,2018-03-04 01:30:55,FALSE,,"970109300290007042",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Luigi_Brother",69,TRUE,FALSE,,,"Luigi_Brother",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 01:28:56,FALSE,,"970108801981526016",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angelitux",1183,TRUE,FALSE,,,"angelitux",,"evoespueblo","evoespueblo",
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 00:53:23,FALSE,,"970099853232615425",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saenz_yury",1183,TRUE,FALSE,,,"saenz_yury",,"evoespueblo","evoespueblo",
"RT @evoespueblo: Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador, con me‚Ä¶",FALSE,0,,2018-03-04 00:41:38,FALSE,,"970096896269258752",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fernandotarquib",1183,TRUE,FALSE,,,"Fernandotarquib",,"evoespueblo","evoespueblo",
"@LaRazon_Bolivia Evolizando
#RayoEvolizador
#sinDIGNIDAD https://t.co/mHEyGcHAhz",FALSE,0,"LaRazon_Bolivia",2018-03-04 00:33:00,FALSE,"970092984707534848","970094724446146561","44489439","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_luismamanito",0,FALSE,FALSE,,,"a_luismamanito","LaRazon_Bolivia","LaRazon_Bolivia",,"#RayoEvolizador #sinDIGNIDAD"
"@LaRazon_Bolivia Evolizando
#RayoEvolizador
#sinDIGNIDAD https://t.co/VxVR2IQzGP",FALSE,0,"LaRazon_Bolivia",2018-03-04 00:29:55,FALSE,"970092682860261378","970093948105641985","44489439","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_luismamanito",0,FALSE,FALSE,,,"a_luismamanito","LaRazon_Bolivia","LaRazon_Bolivia",,"#RayoEvolizador #sinDIGNIDAD"
"@LaRazon_Bolivia #RayoEvolizador
#sinDIGNIDAD https://t.co/ZOlFsolpiu",FALSE,0,"LaRazon_Bolivia",2018-03-04 00:28:13,FALSE,"970091398853726209","970093522664808451","44489439","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_luismamanito",0,FALSE,FALSE,,,"a_luismamanito","LaRazon_Bolivia","LaRazon_Bolivia",,"#RayoEvolizador #sinDIGNIDAD"
"RT @PabloEid: Demasiado sinverg√ºenza para negarlo.

#RayoEvolizador https://t.co/OeMq5KDYRz",FALSE,0,,2018-03-04 00:24:52,FALSE,,"970092678124851200",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",29,TRUE,FALSE,,,"PorSu_Nombre",,"PabloEid","PabloEid","#RayoEvolizador"
"RT @wilynoel: Una m√°s del  #RayoEvolizador https://t.co/aJ5ZT4gqdq",FALSE,0,,2018-03-04 00:24:29,FALSE,,"970092582486401024",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",28,TRUE,FALSE,,,"PorSu_Nombre",,"wilynoel","wilynoel","#RayoEvolizador"
"RT @thestreetsays: #RayoEvolizador 
Creo que no surti√≥ efecto Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/Z9nAm68mY8",FALSE,0,,2018-03-04 00:24:10,FALSE,,"970092500596723712",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",24,TRUE,FALSE,,,"PorSu_Nombre",,"thestreetsays","thestreetsays",
"RT @FlokiBoliviano: #RayoEvolizador (aplicable para Susana Bejarano y Jaime Iturri) https://t.co/u5yNUx6OUQ",FALSE,0,,2018-03-04 00:23:59,FALSE,,"970092455323369473",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",20,TRUE,FALSE,,,"PorSu_Nombre",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"RT @tonnylp: Hay que tener mucha imaginaci√≥n y muchas ganas de re√≠r para ver los contenidos de #RayoEvolizador
Y dale #RT para seguirlos y‚Ä¶",FALSE,0,,2018-03-04 00:23:12,FALSE,,"970092258992295937",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",15,TRUE,FALSE,,,"PorSu_Nombre",,"tonnylp","tonnylp","#RayoEvolizador #RT"
"RT @diarioeldeber: #EXTRA El #RayoEvolizador se hace viral en las redes https://t.co/HkdrKvSdxO https://t.co/XM3I9Ci0pI",FALSE,0,,2018-03-04 00:23:01,FALSE,,"970092212833964033",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",67,TRUE,FALSE,,,"PorSu_Nombre",,"diarioeldeber","diarioeldeber","#EXTRA #RayoEvolizador"
"RT @RobertCarhlos: Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv",FALSE,0,,2018-03-04 00:22:49,FALSE,,"970092163609649154",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PorSu_Nombre",46,TRUE,FALSE,,,"PorSu_Nombre",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
